2017-10-22 23:10:03,893 [onode        27] [INFO ]  logging for the first time 
2017-10-22 23:10:11,700 [replica_2    138] [DEBUG]  request_id : ed45b61a-006e-4948-83ea-15365f7702be, unsigned successfully
2017-10-22 23:10:11,701 [replica_2    485] [INFO ]  RETRANSMISSION received at <Replica:eac02#replica_2>, requestId : ed45b61a-006e-4948-83ea-15365f7702be, operation : put('movie','star'), from client : <Client:c3002#client_0>
2017-10-22 23:10:11,701 [replica_1    414] [INFO ]  the result from validation is True
2017-10-22 23:10:11,702 [replica_2    490] [INFO ]  RequestId found in replica cache. Returning to client : <Client:c3002#client_0>
2017-10-22 23:10:11,702 [replica_1    142] [INFO ]  caching result for request_id : 10ee4619-1471-4469-927a-e2d0afc44b61
2017-10-22 23:10:11,703 [replica_1    245] [INFO ]  CheckForPossibleFailure : {<Client:85802#client_1>: {'forwardRequestCounter': 0, 'directRequestCounter': 0, 'shuttleCounter': 1, 'resultShuttleCounter': 1}, <Client:c3002#client_0>: {'forwardRequestCounter': 0, 'directRequestCounter': 0, 'shuttleCounter': 1, 'resultShuttleCounter': 1}}, self.failureDS : {}, client : <Client:85802#client_1>
2017-10-22 23:10:11,703 [replica_2    126] [DEBUG]  getUnsignedData for request_id_en : b"\xb8\xd1\x11\x14\xd8\x16V\xc0,\xc7\xab\xb3\xcd$#\xa1!\x1f5/\xcd\xdd<(\r\xbbXd\x13V\xe5,[:^|'\xbca\x8c\x82\x97\xf2\xba\xb2\xc5\xceq\x0ca\x8a\xf7\xeb|\xd5\x82\xfb\xa7z\x13J\xd6G\x0810ee4619-1471-4469-927a-e2d0afc44b61"
2017-10-22 23:10:11,703 [client_0     163] [INFO ]  RETRANSMISSION Result received from replica : <Replica:eac02#replica_2>, result_proof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:11,704 [replica_1    423] [DEBUG]  counters : {<Client:85802#client_1>: {'forwardRequestCounter': 0, 'directRequestCounter': 0, 'shuttleCounter': 1, 'resultShuttleCounter': 1}, <Client:c3002#client_0>: {'forwardRequestCounter': 0, 'directRequestCounter': 0, 'shuttleCounter': 1, 'resultShuttleCounter': 1}}
2017-10-22 23:10:11,704 [client_0     193] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:11,704 [replica_2    138] [DEBUG]  request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, unsigned successfully
2017-10-22 23:10:11,704 [replica_1    424] [INFO ]  TriggerName Found => None
2017-10-22 23:10:11,705 [replica_2    485] [INFO ]  RETRANSMISSION received at <Replica:eac02#replica_2>, requestId : 10ee4619-1471-4469-927a-e2d0afc44b61, operation : put('movie','star'), from client : <Client:85802#client_1>
2017-10-22 23:10:11,705 [replica_1    431] [INFO ]  request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, after caching result, forwarding to prevReplica : <Replica:d2002#replica_0>
2017-10-22 23:10:11,706 [client_0     165] [INFO ]  validation : True, result : [b'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63', b'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63', b'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63']
2017-10-22 23:10:11,706 [replica_2    490] [INFO ]  RequestId found in replica cache. Returning to client : <Client:85802#client_1>
2017-10-22 23:10:11,706 [client_0     167] [INFO ]  Result proof correctly validated! SUCCESS !!
2017-10-22 23:10:11,707 [replica_0    412] [INFO ]  REVERSE_SHUTTLE reached at replica request_id : 10ee4619-1471-4469-927a-e2d0afc44b61, client : <Client:85802#client_1>, from nextReplica : <Replica:82002#replica_1>
2017-10-22 23:10:11,707 [client_1     163] [INFO ]  RETRANSMISSION Result received from replica : <Replica:eac02#replica_2>, result_proof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:11,708 [replica_0    193] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:11,708 [client_1     193] [DEBUG]  ValidateResultProof function called  with resultProof : [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb0_\x92\x01#\n\xf8\xb0\x93q.\x0e\x0c$\xd2\x1b\xfe\x11\xff\x90\xcf\xacJf}\xc7\xb74\xd6\xe7Z\x97\x17\xba\xbb\xba\xb2)\xfc\xfdcc-?\x96#\xec\xcb}!\xe6\xd8\x12\x1c\x9b\xdc\x9a\x8c\x99SO\xf1\x9b\x05(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'\xb8\x06\x05\t\x1a<\xcc=_\xe3@}\xfa\x14\xb4e\x1ej}!\x8e0\xd0\x80a\xea\xd8\xd2\x0f\xfb\xdf\x8c\xdd\xc8\x16E\xfe\x1e\xbd-Kt\x01\x18\x99P0.G\xa6\x90\xb3\x8c\xd8U\xdbM\xeb\x95\x92XY\x8a\x07(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
2017-10-22 23:10:11,709 [replica_0    414] [INFO ]  the result from validation is True
2017-10-22 23:10:11,709 [client_1     165] [INFO ]  validation : True, result : [b'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63', b'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63', b'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63']
2017-10-22 23:10:11,710 [replica_0    142] [INFO ]  caching result for request_id : 10ee4619-1471-4469-927a-e2d0afc44b61
2017-10-22 23:10:11,710 [client_1     167] [INFO ]  Result proof correctly validated! SUCCESS !!
2017-10-22 23:10:11,710 [replica_0    418] [INFO ]  SHUTTLE reached at HEAD
2017-10-22 23:10:13,598 [replica_1    545] [INFO ]  timer expired at non head replica : <Replica:82002#replica_1>
2017-10-22 23:10:13,599 [replica_1    545] [INFO ]  timer expired at non head replica : <Replica:82002#replica_1>
2017-10-22 23:10:13,607 [replica_0    470] [INFO ]  TIMEOUT at Replica : <Replica:d2002#replica_0> sending RECONFIGURATION request to Olympus!!!!
2017-10-22 23:10:18,590 [client_0     107] [ERROR]  RETRANSMISSION request Timed out!
2017-10-22 23:10:18,592 [client_0     125] [INFO ]  *************************************
2017-10-22 23:10:18,593 [client_0     126] [INFO ]  process started for the operation : append('movie',' wars')
2017-10-22 23:10:18,594 [client_0     277] [INFO ]  Executing Operation in dictonary. operation : append('movie',' wars')
2017-10-22 23:10:18,595 [client_0     289] [DEBUG]  append is executeed@@@@@@@@
2017-10-22 23:10:18,595 [client_0     66] [INFO ]  Sending operations at Replicas, requestId: 718ec7d7-0c22-478b-8759-2bc8daf0319b, operation : append('movie',' wars')
2017-10-22 23:10:18,596 [client_1     107] [ERROR]  RETRANSMISSION request Timed out!
2017-10-22 23:10:18,596 [client_0     158] [DEBUG]  orignal message : 718ec7d7-0c22-478b-8759-2bc8daf0319b, signedMsg : b'\x85{\xc6G\xbd\x8b\xa5\x84\x98\xae\xbd \xea1\xcc\xc1\x17M\xf6e\xab\xfelYR\x80[\xfaM\xd6\xff\xa1\xbc\xf9X^T\x83`\x83\xd6\xa6n]\xc1\x88\x1b\xa4f\xb0\xfd\xbb\x16]\xb0\x14\x1d\xed\xb6\x1a\x88\xd5\x03\x02718ec7d7-0c22-478b-8759-2bc8daf0319b'
2017-10-22 23:10:18,596 [client_1     125] [INFO ]  *************************************
2017-10-22 23:10:18,597 [client_1     126] [INFO ]  process started for the operation : append('movie',' wars')
2017-10-22 23:10:18,597 [client_0     158] [DEBUG]  orignal message : append('movie',' wars'), signedMsg : b"ZG_9\xa5\x06\xb4\xa1\xcar\xcd\xad\x9b\xc0P\xdapqTJ\xb6f4L\x1d\x95\x11Q\xc7\xcd\xd3\xa9\x94r\xdb\xac\xc8\xe5Q\xc8{G\xa0\x8a\x8f\xdc\x11.\xc4\x81\xaa@8\x1f\xca0;\x9c\xe5\xee\xe9=\x94\x08append('movie',' wars')"
2017-10-22 23:10:18,598 [client_1     277] [INFO ]  Executing Operation in dictonary. operation : append('movie',' wars')
2017-10-22 23:10:18,599 [replica_0    126] [DEBUG]  getUnsignedData for request_id_en : b'\x85{\xc6G\xbd\x8b\xa5\x84\x98\xae\xbd \xea1\xcc\xc1\x17M\xf6e\xab\xfelYR\x80[\xfaM\xd6\xff\xa1\xbc\xf9X^T\x83`\x83\xd6\xa6n]\xc1\x88\x1b\xa4f\xb0\xfd\xbb\x16]\xb0\x14\x1d\xed\xb6\x1a\x88\xd5\x03\x02718ec7d7-0c22-478b-8759-2bc8daf0319b'
2017-10-22 23:10:18,599 [client_1     289] [DEBUG]  append is executeed@@@@@@@@
2017-10-22 23:10:18,600 [client_1     66] [INFO ]  Sending operations at Replicas, requestId: d2c68b11-e3e3-4aeb-9285-4b2c279e418b, operation : append('movie',' wars')
2017-10-22 23:10:18,600 [replica_0    138] [DEBUG]  request_id : 718ec7d7-0c22-478b-8759-2bc8daf0319b, unsigned successfully
2017-10-22 23:10:18,601 [client_1     158] [DEBUG]  orignal message : d2c68b11-e3e3-4aeb-9285-4b2c279e418b, signedMsg : b"<\xb8e*\x1f|IM\x11J\xf8\xdfp5Y\x10S\xfb\xf8'X&\xe6&\xac\x81b\xc3\xbf~\xean\x7f\x08\x1e\x9f\xc4\x93c\x172\xfa\xa1\xf1\xc1\x97\x14\x12\x87M\x02\xac\xc5\x02X\x11\xbb\xc8$\xa2*\xcc\xd6\x06d2c68b11-e3e3-4aeb-9285-4b2c279e418b"
2017-10-22 23:10:18,601 [replica_0    321] [INFO ]  PERFORM_OPERATION at HEAD Replica request_id : 718ec7d7-0c22-478b-8759-2bc8daf0319b, operation : append('movie',' wars'), client : <Client:c3002#client_0>
2017-10-22 23:10:18,602 [replica_0    277] [INFO ]  Executing Operation in dictonary. operation : append('movie',' wars')
2017-10-22 23:10:18,602 [client_1     158] [DEBUG]  orignal message : append('movie',' wars'), signedMsg : b'j\x9f}[\xbc5u!q\x93(q\xef%\xa7X\xf2\xcfi\xfe\xb9 \x1a\xcfF[\xcd\xe7\xdf\\5\xb9\xf1\xc4\x9cyh"\x1f\xa9\x0c\xea2\x12\xd3\xbe\xe41\x1ec\xcf+\x96>\xbc\x03F\xa2\x88\xb8\x05\xed7\x0eappend(\'movie\',\' wars\')'
2017-10-22 23:10:18,602 [replica_0    289] [DEBUG]  append is executeed@@@@@@@@
2017-10-22 23:10:18,603 [replica_0    328] [DEBUG]  after execute Operation, result proof: [b'\xdeH\x0c\xcb\n\x1f\xdb\x11%\xee\x83\xc8v\x0e0\x97\xed\x94\xf0m\xd5&?\xa7\xd2\xce\x1f\x12g\x8bi\xfe\x83(o\xfb\x88\x01A\x8f\x08\x1f/8B*\xb3\xb4\xcbn\xb9\xff\xf5\xd0.@v\xb3\x1bH\xb2\xad\xff\x00(1, "put(\'movie\',\'star\')")', b'\xb3T\x97\xb2\xe6k\xabC\x05\x07^R\xfa\xc0|\x03\xdc|\x03 D\xc8\x9d\xfc\xde\xfe]gO\x00W\xc6\x19"\x87\x0f\x99\x1c\x1f\xfaH\x81okS\x1f\xfc\xa4\xa6\xf8\xb4\x93\xb6\x10v\xb25\xd8\xf5\xe541\xe4\x05(2, "put(\'movie\',\'star\')")']
2017-10-22 23:10:18,604 [replica_0    193] [DEBUG]  inside getResult_Order_Proof function for creating the current tuple
2017-10-22 23:10:18,605 [replica_0    189] [DEBUG]  orignal message : (3, "append('movie',' wars')"), signedMsg : b'\xf9%\x94O\xe4\xacD\x02`)\xde\x15\xa9}\xebGl\x92\xa9\x010\xf3\xef2k<\xe8\x13hm\xc1\x1f2\x9a\xac\xef\xb3\x12\xd0\xe9\xd7r\xc9\xfd,Vt\xd0\x1bX\xb2\xf3\x1b\xe9O\xc5\xeb\xc99\xacy\xd5\x0b\x04(3, "append(\'movie\',\' wars\')")'
2017-10-22 23:10:18,605 [replica_0    189] [DEBUG]  orignal message : ('ok', "append('movie',' wars')", b'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63'), signedMsg : b'-s\xb6\xce\x0f\xef\x8b\'blb\x00\xbf\x9a\xad(\xa8@z\xd3ox\x97b\xa6E\'x\xb0\xe2.vS\xfd\xdc\xdf\x0b\x94n\x83\xfe\xa3\x03\xe1\xa6!#!\xe5\x03\x92\xf7\x1e\xa6\xc0\x14>5q\xe9\x89\xb6=\x0b(\'ok\', "append(\'movie\',\' wars\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')'
2017-10-22 23:10:18,606 [replica_0    174] [DEBUG]  updateShuttle at Replica : <Replica:d2002#replica_0>
2017-10-22 23:10:18,606 [replica_0    331] [DEBUG]  shuttle after update: ([b'\xf9%\x94O\xe4\xacD\x02`)\xde\x15\xa9}\xebGl\x92\xa9\x010\xf3\xef2k<\xe8\x13hm\xc1\x1f2\x9a\xac\xef\xb3\x12\xd0\xe9\xd7r\xc9\xfd,Vt\xd0\x1bX\xb2\xf3\x1b\xe9O\xc5\xeb\xc99\xacy\xd5\x0b\x04(3, "append(\'movie\',\' wars\')")'], [b'-s\xb6\xce\x0f\xef\x8b\'blb\x00\xbf\x9a\xad(\xa8@z\xd3ox\x97b\xa6E\'x\xb0\xe2.vS\xfd\xdc\xdf\x0b\x94n\x83\xfe\xa3\x03\xe1\xa6!#!\xe5\x03\x92\xf7\x1e\xa6\xc0\x14>5q\xe9\x89\xb6=\x0b(\'ok\', "append(\'movie\',\' wars\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')'])
2017-10-22 23:10:18,607 [replica_0    203] [INFO ]  updating OrderProof and ResultProof !!
2017-10-22 23:10:18,608 [replica_0    333] [DEBUG]  ResultProof: [b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'A\xaf\x1bGRD\xcd\xc8_\xe4d3\x8e\x1f\x16{\x1a]\\\xd3\xf2\xad\xdd~?\xf7/\xbd\x05\x89\xd1\r\xbfE\xc3\xcbv\xd3F\xbf\xe9)\xe7F\xd4\xc4\xa2;\xee\x80o\x15\xff\x07\x85\x01g\xda\x01\']y\xc2\x06(\'ok\', "put(\'movie\',\'star\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')', b'-s\xb6\xce\x0f\xef\x8b\'blb\x00\xbf\x9a\xad(\xa8@z\xd3ox\x97b\xa6E\'x\xb0\xe2.vS\xfd\xdc\xdf\x0b\x94n\x83\xfe\xa3\x03\xe1\xa6!#!\xe5\x03\x92\xf7\x1e\xa6\xc0\x14>5q\xe9\x89\xb6=\x0b(\'ok\', "append(\'movie\',\' wars\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']
OrderProof: [b'\xdeH\x0c\xcb\n\x1f\xdb\x11%\xee\x83\xc8v\x0e0\x97\xed\x94\xf0m\xd5&?\xa7\xd2\xce\x1f\x12g\x8bi\xfe\x83(o\xfb\x88\x01A\x8f\x08\x1f/8B*\xb3\xb4\xcbn\xb9\xff\xf5\xd0.@v\xb3\x1bH\xb2\xad\xff\x00(1, "put(\'movie\',\'star\')")', b'\xb3T\x97\xb2\xe6k\xabC\x05\x07^R\xfa\xc0|\x03\xdc|\x03 D\xc8\x9d\xfc\xde\xfe]gO\x00W\xc6\x19"\x87\x0f\x99\x1c\x1f\xfaH\x81okS\x1f\xfc\xa4\xa6\xf8\xb4\x93\xb6\x10v\xb25\xd8\xf5\xe541\xe4\x05(2, "put(\'movie\',\'star\')")', b'\xf9%\x94O\xe4\xacD\x02`)\xde\x15\xa9}\xebGl\x92\xa9\x010\xf3\xef2k<\xe8\x13hm\xc1\x1f2\x9a\xac\xef\xb3\x12\xd0\xe9\xd7r\xc9\xfd,Vt\xd0\x1bX\xb2\xf3\x1b\xe9O\xc5\xeb\xc99\xacy\xd5\x0b\x04(3, "append(\'movie\',\' wars\')")']
2017-10-22 23:10:18,608 [replica_0    245] [INFO ]  CheckForPossibleFailure : {<Client:c3002#client_0>: {'forwardRequestCounter': 2, 'shuttleCounter': 2, 'directRequestCounter': 2, 'resultShuttleCounter': 1}, <Client:85802#client_1>: {'forwardRequestCounter': 2, 'shuttleCounter': 1, 'directRequestCounter': 1, 'resultShuttleCounter': 1}}, self.failureDS : {}, client : <Client:c3002#client_0>
2017-10-22 23:10:18,609 [replica_0    336] [INFO ]  TriggerName Found => None
2017-10-22 23:10:18,609 [replica_0    339] [INFO ]  PERFORM_OPERATION done at HeadReplica, transfering SHUTTLE to nextReplica : <Replica:82002#replica_1>
2017-10-22 23:10:18,610 [replica_0    470] [INFO ]  TIMEOUT at Replica : <Replica:d2002#replica_0> sending RECONFIGURATION request to Olympus!!!!
2017-10-22 23:10:18,611 [replica_1    126] [DEBUG]  getUnsignedData for request_id_en : b'\x85{\xc6G\xbd\x8b\xa5\x84\x98\xae\xbd \xea1\xcc\xc1\x17M\xf6e\xab\xfelYR\x80[\xfaM\xd6\xff\xa1\xbc\xf9X^T\x83`\x83\xd6\xa6n]\xc1\x88\x1b\xa4f\xb0\xfd\xbb\x16]\xb0\x14\x1d\xed\xb6\x1a\x88\xd5\x03\x02718ec7d7-0c22-478b-8759-2bc8daf0319b'
2017-10-22 23:10:18,611 [replica_0    126] [DEBUG]  getUnsignedData for request_id_en : b"<\xb8e*\x1f|IM\x11J\xf8\xdfp5Y\x10S\xfb\xf8'X&\xe6&\xac\x81b\xc3\xbf~\xean\x7f\x08\x1e\x9f\xc4\x93c\x172\xfa\xa1\xf1\xc1\x97\x14\x12\x87M\x02\xac\xc5\x02X\x11\xbb\xc8$\xa2*\xcc\xd6\x06d2c68b11-e3e3-4aeb-9285-4b2c279e418b"
2017-10-22 23:10:18,612 [replica_1    138] [DEBUG]  request_id : 718ec7d7-0c22-478b-8759-2bc8daf0319b, unsigned successfully
2017-10-22 23:10:18,612 [replica_0    138] [DEBUG]  request_id : d2c68b11-e3e3-4aeb-9285-4b2c279e418b, unsigned successfully
2017-10-22 23:10:18,612 [replica_1    346] [INFO ]  PERFORM_OPERATION called at NONHEAD Replica request_id : 718ec7d7-0c22-478b-8759-2bc8daf0319b, operation : append('movie',' wars'), client : <Client:c3002#client_0>, from Replica : <Replica:d2002#replica_0>
2017-10-22 23:10:18,613 [replica_0    321] [INFO ]  PERFORM_OPERATION at HEAD Replica request_id : d2c68b11-e3e3-4aeb-9285-4b2c279e418b, operation : append('movie',' wars'), client : <Client:85802#client_1>
2017-10-22 23:10:18,613 [replica_1    347] [DEBUG]  SHUTTLE : ([b'\xf9%\x94O\xe4\xacD\x02`)\xde\x15\xa9}\xebGl\x92\xa9\x010\xf3\xef2k<\xe8\x13hm\xc1\x1f2\x9a\xac\xef\xb3\x12\xd0\xe9\xd7r\xc9\xfd,Vt\xd0\x1bX\xb2\xf3\x1b\xe9O\xc5\xeb\xc99\xacy\xd5\x0b\x04(3, "append(\'movie\',\' wars\')")'], [b'-s\xb6\xce\x0f\xef\x8b\'blb\x00\xbf\x9a\xad(\xa8@z\xd3ox\x97b\xa6E\'x\xb0\xe2.vS\xfd\xdc\xdf\x0b\x94n\x83\xfe\xa3\x03\xe1\xa6!#!\xe5\x03\x92\xf7\x1e\xa6\xc0\x14>5q\xe9\x89\xb6=\x0b(\'ok\', "append(\'movie\',\' wars\')", b\'75db4aa93bd27850bc6dff0c8ba9420193961504b96d39627595f3aa8e60af63\')']), SLOT : 3
2017-10-22 23:10:18,613 [replica_0    277] [INFO ]  Executing Operation in dictonary. operation : append('movie',' wars')
2017-10-22 23:10:18,614 [replica_1    223] [DEBUG]  the slots are consistent
2017-10-22 23:10:18,614 [replica_0    289] [DEBUG]  append is executeed@@@@@@@@
2017-10-22 23:10:18,614 [replica_1    351] [DEBUG]  the value for checkSlotOperation is True
2017-10-22 23:10:18,614 [replica_0    328] [DEBUG]  after execute Operation, result proof: [b'\xdeH\x0c\xcb\n\x1f\xdb\x11%\xee\x83\xc8v\x0e0\x97\xed\x94\xf0m\xd5&?\xa7\xd2\xce\x1f\x12g\x8bi\xfe\x83(o\xfb\x88\x01A\x8f\x08\x1f/8B*\xb3\xb4\xcbn\xb9\xff\xf5\xd0.@v\xb3\x1bH\xb2\xad\xff\x00(1, "put(\'movie\',\'star\')")', b'\xb3T\x97\xb2\xe6k\xabC\x05\x07^R\xfa\xc0|\x03\xdc|\x03 D\xc8\x9d\xfc\xde\xfe]gO\x00W\xc6\x19"\x87\x0f\x99\x1c\x1f\xfaH\x81okS\x1f\xfc\xa4\xa6\xf8\xb4\x93\xb6\x10v\xb25\xd8\xf5\xe541\xe4\x05(2, "put(\'movie\',\'star\')")', b'\xf9%\x94O\xe4\xacD\x02`)\xde\x15\xa9}\xebGl\x92\xa9\x010\xf3\xef2k<\xe8\x13hm\xc1\x1f2\x9a\xac\xef\xb3\x12\xd0\xe9\xd7r\xc9\xfd,Vt\xd0\x1bX\xb2\xf3\x1b\xe9O\xc5\xeb\xc99\xacy\xd5\x0b\x04(3, "append(\'movie\',\' wars\')")']
2017-10-22 23:10:18,615 [replica_0    193] [DEBUG]  inside getResult_Order_Proof function for creating the current tuple
